treatment_key,year,location,test_id,experiment_name,watered,planting_date,digging_date,test_entry,variety_key,variety,treatment,block,plot_number,plot_weight,total_seed_weight,total_seed_count,calc_seed_weight_200,seed_weight_200,seed_weight_100,seed_per_pound,peanut_yield,moisture,tsmk,ok,dk,elk,fancy,maturity_code,maturity,market_type,plot_harvest_length,plot_harvest_width,plots_per_acre,plot_row_number,plot_column_number,notes,plots
Sullivanø708PN18-530,2018,Plains,708PN,708PN18,FALSE,,9/26/2018,237,,Sullivan,,5,530,7.7,,,-9,,,-9,2795,,,,,,,,Unknown,Virginia,20,6,363,,,,
Tamspan 90ø605PN18-511,2018,Tifton,605PN,605PN18,TRUE,,9/21/2018,4,,Tamspan 90,,5,511,7.7,,,-9,,,-9,2795,,,,,,,,Unknown,Spanish,20,6,363,,,,
Baileyø608PN20-230,2020,Tifton,608PN,608PN20,FALSE,,,,,Bailey,,2,230,7.72,,,-9,,,-9,2802,,,,,,,4,M-,Virginia,20,6,363,,,,
GA 142513ø707PN21-129,2021,Plains,707PN,707PN21,TRUE,,10/27/2021,,,GA 142513,,1,129,7.72,,,-9,,,-9,2802,,,,,,,6,M+,Runner,20,6,363,,,,
Champsø708PN16-321,2016,Plains,708PN,708PN16,FALSE,,10/4/2016,66,,Champs,,3,321,7.728888889,,,-9,,,-9,2806,7,,,,,,4,M-,Virginia,20,6,363,,,,
Emeryø508PN17-509,2017,Midville,508PN,508PN17,FALSE,,9/26/2017,260,,Emery,,5,509,7.73,,,-9,,,-9,2806,10,,,,,,4,M-,Virginia,20,6,363,,,,
GA 142537ø605PN16-406,2016,Tifton,605PN,605PN16,TRUE,,8/22/2016,250,,GA 142537,,4,406,7.728888889,,,-9,,,-9,2806,7,,,,,,1,E,Valencia,20,6,363,,,,
Florida-07ø508PN14-203,2014,Midville,508PN,508PN14,FALSE,,11/4/2014,73,,Florida-07,,2,203,7.74,,,-9,,77.45,585.6583215,2810,7,70,3,2,0,0,6,M+,Runner,20,6,363,,,,
Georgia Valenciaø605PN14-113,2014,Tifton,605PN,605PN14,TRUE,,9/15/2014,10,,Georgia Valencia,,1,113,7.74,,,-9,,64.2,706.5301713,2810,7,59,3,2,0,0,1,E,Valencia,20,6,363,,,,
Titanø508PN14-622,2014,Midville,508PN,508PN14,FALSE,,10/1/2014,113,,Titan,,6,622,7.74,,,-9,,,-9,2810,7,,,,,,4,M-,Virginia,20,6,363,,,,
GA 092709ø708PN14-507,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,232,,GA 092709,,5,507,7.75,,,-9,,,-9,2813,7,,,,,,5,M,Virginia,20,6,363,,,,
Georgia-13Mø708PN14-621,2014,Plains,708PN,708PN14,FALSE,,10/20/2014,120,,Georgia-13M,,6,621,7.75,,,-9,,,-9,2813,7,,,,,,6,M+,Runner,20,6,363,,,,
TufRunnerTM '727'ø708PN14-520,2014,Plains,708PN,708PN14,FALSE,,10/20/2014,220,,TufRunnerTM '727',,5,520,7.75,,,-9,,,-9,2813,7,,,,,,6,M+,Runner,20,6,363,,,,
Florida-07ø708PN16-107,2016,Plains,708PN,708PN16,FALSE,,10/11/2016,73,,Florida-07,,1,107,7.768888889,,,-9,,,-9,2820,7,,,,,,6,M+,Runner,20,6,363,,,,
Florida-07ø708PN16-203,2016,Plains,708PN,708PN16,FALSE,,10/11/2016,73,,Florida-07,,2,203,7.768888889,,,-9,,,-9,2820,7,,,,,,6,M+,Runner,20,6,363,,,,
Florida-07ø708PN16-519,2016,Plains,708PN,708PN16,FALSE,,10/11/2016,73,,Florida-07,,5,519,7.768888889,,,-9,,,-9,2820,7,,,,,,6,M+,Runner,20,6,363,,,,
GA 122540ø708PN16-223,2016,Plains,708PN,708PN16,FALSE,,10/11/2016,247,,GA 122540,,2,223,7.768888889,,,-9,,,-9,2820,7,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-04Sø605PN23-408,2023,Tifton,605PN,605PN23,TRUE,,,11,,Georgia-04S,,4,408,7.769832402,,,-9,,,-9,2820,,,,,,,5,M,Spanish,20,6,363,6,11,,
TufRunnerTM '511'ø708PN16-309,2016,Plains,708PN,708PN16,FALSE,,10/11/2016,234,,TufRunnerTM '511',,3,309,7.768888889,,,-9,,,-9,2820,7,,,,,,6,M+,Runner,20,6,363,,,,
Bailey IIø607PN20-120,2020,Tifton,607PN,607PN20,TRUE,,,,,Bailey II,,1,120,7.77,,,-9,,,-9,2821,,,,,,,4,M-,Virginia,20,6,363,,,,
Bailey IIø608PN20-209,2020,Tifton,608PN,608PN20,FALSE,,,,,Bailey II,,2,209,7.77,,,-9,,,-9,2821,,,,,,,4,M-,Virginia,20,6,363,,,,
AU-NPL 17ø608PN23-623,2023,Tifton,608PN,608PN23,FALSE,,,19,1010,AU-NPL 17,,6,623,7.778324022,,,-9,,,-9,2824,,,,,,,5,M,Runner,20,6,363,7,18,,
CB 2ø608PN23-325,2023,Tifton,608PN,608PN23,FALSE,,,23,,CB 2,,3,325,7.778324022,,,-9,,,-9,2824,,,,,,,5,M,Runner,20,6,363,9,5,,
GA 142537ø605PN16-615,2016,Tifton,605PN,605PN16,TRUE,,8/22/2016,250,,GA 142537,,6,615,7.781111111,,,-9,,,-9,2825,7,,,,,,1,E,Valencia,20,6,363,,,,
Ole`ø605PN25-301,2025,Tifton,605PN,605PN25,TRUE,5/15/2025,8/26/2025,12,5027,Ole`,,3,301,7.8,454.1,1101,82.48864668,90.8,,999.1021366,2831,,62,7,1,-9,-9,1,E,Spanish,20,6,363,10,7,,
Georgia-Val/HOø605PN25-307,2025,Tifton,605PN,605PN25,TRUE,5/15/2025,9/9/2025,14,5037,Georgia-Val/HO,,3,307,7.8,406.4,882,92.15419501,101.1,,897.3142829,2831,,66,6,1,-9,-9,2,E+,Valencia,20,6,363,7,8,,
ACI 3321ø708PN18-403,2018,Plains,708PN,708PN18,FALSE,,10/17/2018,261,,ACI 3321,,4,403,7.8,,,-9,,,-9,2831,,,,,,,,Unknown,Runner,20,6,363,,,,
Baileyø508PN19-210,2019,Midville,508PN,508PN19,FALSE,,10/14/2019,110,,Bailey,,2,210,7.8,,,-9,,,-9,2831,,,,,,,4,M-,Virginia,20,6,363,,,,
Champsø508PN14-322,2014,Midville,508PN,508PN14,FALSE,,10/1/2014,66,,Champs,,3,322,7.8,,,-9,,,-9,2831,7,,,,,,4,M-,Virginia,20,6,363,,,,
FloRunTM '107'ø708PN14-604,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,114,,FloRunTM '107',,6,604,7.8,,,-9,,,-9,2831,7,,,,,,5,M,Runner,20,6,363,,,,
GA 102720ø708PN14-510,2014,Plains,708PN,708PN14,FALSE,,10/20/2014,230,,GA 102720,,5,510,7.8,,,-9,,,-9,2831,7,,,,,,6,M+,Runner,20,6,363,,,,
GA 182726ø708PN23-505,2023,Plains,708PN,708PN23,FALSE,,,26,,GA 182726,,5,505,7.8,,,-9,,,-9,2831,,,,,,,5,M,Runner,20,6,363,6,15,,
GA 152545ø508PN19-204,2019,Midville,508PN,508PN19,FALSE,,10/14/2019,270,,GA 152545,,2,204,7.8,,,-9,,,-9,2831,,,,,,,5,M,Runner,20,6,363,,,,
Georgia Greenerø708PN18-207,2018,Plains,708PN,708PN18,FALSE,,10/17/2018,71,,Georgia Greener,,2,207,7.8,,,-9,,,-9,2831,,,,,,,,Unknown,Runner,20,6,363,,,,
Georgia-07Wø508PN19-203,2019,Midville,508PN,508PN19,FALSE,,10/14/2019,96,,Georgia-07W,,2,203,7.8,,,-9,,,-9,2831,,,,,,,6,M+,Runner,20,6,363,,,,
Georgia-16HOø708PN18-122,2018,Plains,708PN,708PN18,FALSE,,10/17/2018,233,,Georgia-16HO,,1,122,7.8,,,-9,,,-9,2831,,,,,,,,Unknown,Runner,20,6,363,,,,
H and W Val. 118ø605PN21-602,2021,Tifton,605PN,605PN21,TRUE,,8/19/2021,,,H and W Val. 118,,6,602,7.8,,,-9,,49,925.6987143,2831,,64,7,0,,,1,E,Valencia,20,6,363,,,,
H and W Val. 118ø605PN21-602,2021,Tifton,605PN,605PN21,TRUE,,8/19/2021,,,H and W Val. 118,,6,602,7.8,,,-9,,50,907.18474,2831,,,,,,,1,E,Valencia,20,6,363,,,,
H and W Val. 136ø605PN21-616,2021,Tifton,605PN,605PN21,TRUE,,8/19/2021,,,H and W Val. 136,,6,616,7.8,,,-9,,38,1193.664132,2831,,,,,,,1,E,Valencia,20,6,363,,,,
H and W Val. 136ø605PN21-616,2021,Tifton,605PN,605PN21,TRUE,,8/19/2021,,,H and W Val. 136,,6,616,7.8,,,-9,,45,1007.983044,2831,,57,10,0,,,1,E,Valencia,20,6,363,,,,
N. M. Val. Aø605PN14-403,2014,Tifton,605PN,605PN14,TRUE,,12/31/2013,6,,N. M. Val. A,,4,403,7.8,,,-9,,,-9,2831,7,,,,,,1,E,Valencia,20,6,363,,,,
N. M. Val. Aø605PN21-604,2021,Tifton,605PN,605PN21,TRUE,,8/19/2021,,,N. M. Val. A,,6,604,7.8,,,-9,,38,1193.664132,2831,,63,7,0,,,1,E,Valencia,20,6,363,,,,
N. M. Val. Aø605PN21-604,2021,Tifton,605PN,605PN21,TRUE,,8/19/2021,,,N. M. Val. A,,6,604,7.8,,,-9,,40,1133.980925,2831,,,,,,,1,E,Valencia,20,6,363,,,,
Olinø605PN18-617,2018,Tifton,605PN,605PN18,TRUE,,9/21/2018,2,,Olin,,6,617,7.8,,,-9,,,-9,2831,,,,,,,,Unknown,Spanish,20,6,363,,,,
Sullivanø707PN21-301,2021,Plains,707PN,707PN21,TRUE,,9/28/2021,,,Sullivan,,3,301,7.8,,,-9,,68,667.0476029,2831,,65,4,2,15,,4,M-,Virginia,20,6,363,,,,
Sullivanø707PN21-301,2021,Plains,707PN,707PN21,TRUE,,9/28/2021,,,Sullivan,,3,301,7.8,,,-9,,74,612.9626622,2831,,,,,,,4,M-,Virginia,20,6,363,,,,
Tamnut OL06ø605PN13-205,2013,Tifton,605PN,605PN13,TRUE,,9/3/2013,21,,Tamnut OL06,,2,205,7.8,,,-9,,49,925.6987143,2831,7,69,2,1,,,1,E,Spanish,20,6,363,,,,
TAM Val. OL14ø605PN19-318,2019,Tifton,605PN,605PN19,TRUE,,8/23/2019,265,,TAM Val. OL14,,3,318,7.8,,,-9,,,-9,2831,,,,,,,1,E,Valencia,20,6,363,,,,
TAM Val. OL14ø605PN21-518,2021,Tifton,605PN,605PN21,TRUE,,8/19/2021,,,TAM Val. OL14,,5,518,7.8,,,-9,,,-9,2831,,,,,,,1,E,Valencia,20,6,363,,,,
Tifguardø508PN19-214,2019,Midville,508PN,508PN19,FALSE,,10/14/2019,83,,Tifguard,,2,214,7.8,,,-9,,,-9,2831,,,,,,,5,M,Runner,20,6,363,,,,
TufRunnerTM '297'ø508PN18-322,2018,Midville,508PN,508PN18,FALSE,,10/16/2018,235,,TufRunnerTM '297',,3,322,7.8,,,-9,,,-9,2831,,,,,,,,Unknown,Runner,20,6,363,,,,
Wynneø708PN21-101,2021,Plains,708PN,708PN21,FALSE,,9/28/2021,,,Wynne,,1,101,7.8,,,-9,,,-9,2831,,,,,,,4,M-,Virginia,20,6,363,,,,
GA 162722ø607PN20-413,2020,Tifton,607PN,607PN20,TRUE,,,,,GA 162722,,4,413,7.81,,,-9,,,-9,2835,,,,,,,5,M,Runner,20,6,363,,,,
GA 163119ø607PN20-326,2020,Tifton,607PN,607PN20,TRUE,,,,,GA 163119,,3,326,7.81,,807,-9,,56.2,807.1038612,2835,,71,4,2,0,,7,ML,Runner,20,6,363,,,,
Georgia Browneø605PN20-105,2020,Tifton,605PN,605PN20,TRUE,,,,,Georgia Browne,,1,105,7.81,,,-9,,,-9,2835,,,,,,,5,M,Spanish,20,6,363,,,,
Georgia Browneø605PN20-305,2020,Tifton,605PN,605PN20,TRUE,,,,,Georgia Browne,,3,305,7.81,,1246,-9,,36.4,1246.132885,2835,,73,6,1,,,5,M,Spanish,20,6,363,,,,
Georgia-07Wø607PN20-327,2020,Tifton,607PN,607PN20,TRUE,,,,,Georgia-07W,,3,327,7.81,,819,-9,,55.4,818.7587906,2835,,74,2,2,0,,6,M+,Runner,20,6,363,,,,
Georgia-20VHOø607PN20-222,2020,Tifton,607PN,607PN20,TRUE,,,,,Georgia-20VHO,,2,222,7.81,,,-9,,,-9,2835,,,,,,,5,M,Runner,20,6,363,,,,
TifJumboø607PN20-412,2020,Tifton,607PN,607PN20,TRUE,,,,,TifJumbo,,4,412,7.81,,,-9,,,-9,2835,,,,,,,5,M,Virginia,20,6,363,,,,
Georgia-21GRø707PN24-223,2024,Plains,707PN,707PN24,TRUE,6/5/2024,11/4/2024,115,,Georgia-21GR,,2,223,7.8,,,-9,,,-9,2839,,,,,,,6,M+,Runner,20,6,363,8,6,,
Sullivanø608PN20-511,2020,Tifton,608PN,608PN20,FALSE,,,,,Sullivan,,5,511,7.82,,,-9,,,-9,2839,,,,,,,4,M-,Virginia,20,6,363,,,,
TufRunnerTM '511'ø508PN14-128,2014,Midville,508PN,508PN14,FALSE,,11/4/2014,234,,TufRunnerTM '511',,1,128,7.82,,,-9,,72.75,623.4946667,2839,7,75,3,1,0,0,6,M+,Runner,20,6,363,,,,
TufRunnerTM '727'ø508PN14-218,2014,Midville,508PN,508PN14,FALSE,,11/4/2014,220,,TufRunnerTM '727',,2,218,7.82,,,-9,,68.1,666.068091,2839,7,69,7,1,0,0,6,M+,Runner,20,6,363,,,,
Tamnut OL06ø605PN16-216,2016,Tifton,605PN,605PN16,TRUE,,8/22/2016,21,,Tamnut OL06,,2,216,7.833333333,,,-9,,,-9,2844,7,,,,,,1,E,Spanish,20,6,363,,,,
GA 082524ø708PN14-415,2014,Plains,708PN,708PN14,FALSE,,10/20/2014,222,,GA 082524,,4,415,7.85,,,-9,,,-9,2850,7,,,,,,7,ML,Runner,20,6,363,,,,
GA 092709ø708PN14-107,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,232,,GA 092709,,1,107,7.85,,,-9,,88.4,513.1135407,2850,7,67,3,3,38,76,5,M,Virginia,20,6,363,,,,
Georgia Redø605PN13-106,2013,Tifton,605PN,605PN13,TRUE,,9/3/2013,9,,Georgia Red,,1,106,7.85,,,-9,,55.9,811.4353667,2850,7,68,3,3,,,1,E,Valencia,20,6,363,,,,
Georgia-08Vø708PN14-323,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,99,,Georgia-08V,,3,323,7.85,,,-9,,,-9,2850,7,,,,,,5,M,Virginia,20,6,363,,,,
N. M. Val. Aø605PN13-114,2013,Tifton,605PN,605PN13,TRUE,,8/26/2013,6,,N. M. Val. A,,1,114,7.85,,,-9,,42.15,1076.138482,2850,7,66,5,0,,,1,E,Valencia,20,6,363,,,,
Spancoø605PN13-403,2013,Tifton,605PN,605PN13,TRUE,,8/26/2013,5,,Spanco,,4,403,7.85,,,-9,,,-9,2850,7,,,,,,1,E,Spanish,20,6,363,,,,
Tamnut OL06ø605PN15-114,2015,Tifton,605PN,605PN15,TRUE,,8/27/2015,21,,Tamnut OL06,,1,114,7.85,,,-9,,,-9,2850,7,,,,,,1,E,Spanish,20,6,363,,,,
Titanø608PN13-119,2013,Tifton,608PN,608PN13,FALSE,,9/13/2013,113,,Titan,,1,119,7.85,,,-9,,94.55,479.7380962,2850,7,57,4,2,38,94,4,M-,Virginia,20,6,363,,,,
TufRunnerTM '727'ø508PN14-628,2014,Midville,508PN,508PN14,FALSE,,11/4/2014,220,,TufRunnerTM '727',,6,628,7.85,,,-9,,,-9,2850,7,,,,,,6,M+,Runner,20,6,363,,,,
FloRunTM 'T61'ø608PN24-602,2024,Tifton,608PN,608PN24,FALSE,5/29/2024,11/1/2024,113,1030,FloRunTM 'T61',,6,602,7.9,,,-9,,,-9,2857,,71,6,1,,,5,M,Runner,20,6,363,19,3,,
GA 182729ø608PN24-429,2024,Tifton,608PN,608PN24,FALSE,5/29/2024,11/1/2024,131,1079,GA 182729,,4,429,7.9,,,-9,,,-9,2857,,,,,,,6,M+,Runner,20,6,363,12,7,,
GA 192710ø608PN24-504,2024,Tifton,608PN,608PN24,FALSE,5/29/2024,11/1/2024,130,,GA 192710,,5,504,7.9,,,-9,,,-9,2857,,,,,,,5,M,Runner,20,6,363,14,6,,
Georgia-22MPRø608PN24-501,2024,Tifton,608PN,608PN24,FALSE,5/29/2024,11/1/2024,120,,Georgia-22MPR,,5,501,7.9,,,-9,,,-9,2857,,,,,,,7,ML,Runner,20,6,363,11,6,,
Georgia-23RKNø608PN24-328,2024,Tifton,608PN,608PN24,FALSE,5/29/2024,11/1/2024,125,,Georgia-23RKN,,3,328,7.9,,,-9,,,-9,2857,,69,6,1,,,6,M+,Runner,20,6,363,8,9,,
TifCB 7ø608PN24-414,2024,Tifton,608PN,608PN24,FALSE,5/29/2024,11/1/2024,126,,TifCB 7,,4,414,7.9,,,-9,,,-9,2857,,,,,,,5,M,Runner,20,6,363,14,8,,
Tifguardø608PN24-616,2024,Tifton,608PN,608PN24,FALSE,5/29/2024,11/1/2024,76,,Tifguard,,6,616,7.9,,,-9,,,-9,2857,,72,5,1,,,5,M,Runner,20,6,363,16,2,,
GA 102720ø608PN14-113,2014,Tifton,608PN,608PN14,FALSE,,9/23/2014,230,,GA 102720,,1,113,7.88,,,-9,,67.95,667.53844,2860,7,60,6,6,0,0,6,M+,Runner,20,6,363,,,,
AU-NPL 17ø708PN23-513,2023,Plains,708PN,708PN23,FALSE,,,19,1010,AU-NPL 17,,5,513,7.880223464,,,-9,,,-9,2861,,,,,,,5,M,Runner,20,6,363,5,18,,
FloRunTM '331'ø708PN23-516,2023,Plains,708PN,708PN23,FALSE,,,20,,FloRunTM '331',,5,516,7.880223464,,,-9,,,-9,2861,,,,,,,5,M,Runner,20,6,363,5,15,,
Georgia-09Bø708PN23-512,2023,Plains,708PN,708PN23,FALSE,,,4,,Georgia-09B,,5,512,7.880223464,,,-9,,,-9,2861,,,,,,,5,M,Runner,20,6,363,5,19,,
Georgia-16HOø708PN23-419,2023,Plains,708PN,708PN23,FALSE,,,7,,Georgia-16HO,,4,419,7.880223464,,,-9,,,-9,2861,,,,,,,5,M,Runner,20,6,363,8,19,,
Tifguardø708PN23-214,2023,Plains,708PN,708PN23,FALSE,,,3,,Tifguard,,2,214,7.880223464,,,-9,,,-9,2861,,,,,,,5,M,Runner,20,6,363,5,4,,
TifJumboø708PN23-405,2023,Plains,708PN,708PN23,FALSE,,,16,,TifJumbo,,4,405,7.880223464,,,-9,,,-9,2861,,,,,,,5,M,Virginia,20,6,363,9,16,,
TufRunnerTM '297'ø708PN23-106,2023,Plains,708PN,708PN23,FALSE,,,6,,TufRunnerTM '297',,1,106,7.880223464,,,-9,,,-9,2861,,,,,,,5,M,Runner,20,6,363,1,6,,
Georgia Valenciaø605PN16-205,2016,Tifton,605PN,605PN16,TRUE,,8/22/2016,10,,Georgia Valencia,,2,205,7.885555556,,,-9,,,-9,2862,7,,,,,,1,E,Valencia,20,6,363,,,,
Champsø707PN16-321,2016,Plains,707PN,707PN16,TRUE,,9/24/2016,66,,Champs,,3,321,7.886666667,,,-9,,,-9,2863,7,,,,,,4,M-,Virginia,20,6,363,,,,
Georgia Browneø605PN20-406,2020,Tifton,605PN,605PN20,TRUE,,,,,Georgia Browne,,4,406,7.89,,,-9,,,-9,2864,,,,,,,5,M,Spanish,20,6,363,,,,
Georgia Browneø605PN20-505,2020,Tifton,605PN,605PN20,TRUE,,,,,Georgia Browne,,5,505,7.89,,,-9,,,-9,2864,,,,,,,5,M,Spanish,20,6,363,,,,
Wynneø708PN17-319,2017,Plains,708PN,708PN17,FALSE,,9/27/2017,236,,Wynne,,3,319,7.89,,,-9,,,-9,2864,10,,,,,,4,M-,Virginia,20,6,363,,,,
Wynneø708PN17-619,2017,Plains,708PN,708PN17,FALSE,,9/27/2017,236,,Wynne,,6,619,7.89,,,-9,,,-9,2864,10,,,,,,4,M-,Virginia,20,6,363,,,,
FloRunTM '331'ø708PN23-305,2023,Plains,708PN,708PN23,FALSE,,,20,,FloRunTM '331',,3,305,7.897206704,,,-9,,,-9,2867,,,,,,,5,M,Runner,20,6,363,7,5,,
Georgia Greenerø708PN23-319,2023,Plains,708PN,708PN23,FALSE,,,2,,Georgia Greener,,3,319,7.897206704,,,-9,,,-9,2867,,,,,,,5,M,Runner,20,6,363,8,2,,
Ole`ø605PN25-214,2025,Tifton,605PN,605PN25,TRUE,5/15/2025,8/26/2025,12,5027,Ole`,,2,214,7.9,-9,-9,-9,-9,,-9,2868,,-9,-9,-9,-9,-9,1,E,Spanish,20,6,363,9,6,,
Baileyø607PN15-212,2015,Tifton,607PN,607PN15,TRUE,,9/4/2015,110,,Bailey,,2,212,7.9,,,-9,,,-9,2868,7,,,,,,4,M-,Virginia,20,6,363,,,,
Baileyø508PN18-101,2018,Midville,508PN,508PN18,FALSE,,9/29/2018,110,,Bailey,,1,101,7.9,,,-9,,,-9,2868,,,,,,,,Unknown,Virginia,20,6,363,,,,
Bailey IIø707PN18-120,2018,Plains,707PN,707PN18,TRUE,,9/26/2018,262,,Bailey II,,1,120,7.9,,,-9,,,-9,2868,,,,,,,,Unknown,Virginia,20,6,363,,,,
Bailey IIø707PN18-321,2018,Plains,707PN,707PN18,TRUE,,9/26/2018,262,,Bailey II,,3,321,7.9,,,-9,,,-9,2868,,,,,,,,Unknown,Virginia,20,6,363,,,,
C1805-3-43ø708PN14-508,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,238,,C1805-3-43,,5,508,7.9,,,-9,,,-9,2868,7,,,,,,5,M,Runner,20,6,363,,,,
Champsø607PN16-601,2016,Tifton,607PN,607PN16,TRUE,,9/12/2016,66,,Champs,,6,601,7.9,,,-9,,,-9,2868,7,,,,,,4,M-,Virginia,20,6,363,,,,
GA 142528ø508PN18-302,2018,Midville,508PN,508PN18,FALSE,,9/29/2018,263,,GA 142528,,3,302,7.9,,,-9,,,-9,2868,,,,,,,,Unknown,Virginia,20,6,363,,,,
GA 142528ø708PN18-212,2018,Plains,708PN,708PN18,FALSE,,9/26/2018,263,,GA 142528,,2,212,7.9,,,-9,,,-9,2868,,,,,,,,Unknown,Virginia,20,6,363,,,,
GA 142528ø708PN18-302,2018,Plains,708PN,708PN18,FALSE,,9/26/2018,263,,GA 142528,,3,302,7.9,,,-9,,,-9,2868,,,,,,,,Unknown,Virginia,20,6,363,,,,
GA 142528ø708PN18-509,2018,Plains,708PN,708PN18,FALSE,,9/26/2018,263,,GA 142528,,5,509,7.9,,,-9,,,-9,2868,,,,,,,,Unknown,Virginia,20,6,363,,,,
GA 142528ø708PN18-620,2018,Plains,708PN,708PN18,FALSE,,9/26/2018,263,,GA 142528,,6,620,7.9,,,-9,,,-9,2868,,,,,,,,Unknown,Virginia,20,6,363,,,,
GA 152545ø508PN19-416,2019,Midville,508PN,508PN19,FALSE,,10/14/2019,270,,GA 152545,,4,416,7.9,,,-9,,,-9,2868,,,,,,,5,M,Runner,20,6,363,,,,
Georgia Greenerø708PN14-324,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,71,,Georgia Greener,,3,324,7.9,,,-9,,,-9,2868,7,,,,,,5,M,Runner,20,6,363,,,,
Georgia-06Gø708PN14-223,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,70,,Georgia-06G,,2,223,7.9,,,-9,,73.55,616.7129436,2868,7,70,4,2,0,0,5,M,Runner,20,6,363,,,,
H and W Val. 136ø605PN17-503,2017,Tifton,605PN,605PN17,TRUE,,9/5/2017,14,,H and W Val. 136,,5,503,7.9,,,-9,,,-9,2868,10,,,,,,1,E,Valencia,20,6,363,,,,
H and W Val. 136ø605PN17-602,2017,Tifton,605PN,605PN17,TRUE,,9/5/2017,14,,H and W Val. 136,,6,602,7.9,,,-9,,,-9,2868,10,,,,,,1,E,Valencia,20,6,363,,,,
N. M. Val. Aø605PN17-203,2017,Tifton,605PN,605PN17,TRUE,,9/5/2017,6,,N. M. Val. A,,2,203,7.9,,,-9,,,-9,2868,10,,,,,,1,E,Valencia,20,6,363,,,,
Ole`ø605PN18-207,2018,Tifton,605PN,605PN18,TRUE,,9/10/2018,251,,Ole`,,2,207,7.9,,,-9,,,-9,2868,,62,10,0,,,,Unknown,Spanish,20,6,363,,,,
Schubertø605PN18-116,2018,Tifton,605PN,605PN18,TRUE,,9/21/2018,241,,Schubert,,1,116,7.9,,,-9,,,-9,2868,,66,4,1,,,,Unknown,Spanish,20,6,363,,,,
Val. McRanø605PN17-118,2017,Tifton,605PN,605PN17,TRUE,,9/5/2017,8,,Val. McRan,,1,118,7.9,,,-9,,,-9,2868,10,,,,,,1,E,Valencia,20,6,363,,,,
Wynneø707PN19-302,2019,Plains,707PN,707PN19,TRUE,,9/24/2019,236,,Wynne,,3,302,7.9,,,-9,,,-9,2868,,,,,,,4,M-,Virginia,20,6,363,,,,
GA 182726ø707PN23-301,2023,Plains,707PN,707PN23,TRUE,,,26,,GA 182726,,3,301,7.914189944,,,-9,,,-9,2873,,,,,,,5,M,Runner,20,6,363,7,1,,
Baileyø607PN20-101,2020,Tifton,607PN,607PN20,TRUE,,,,,Bailey,,1,101,7.92,,,-9,,,-9,2875,,,,,,,4,M-,Virginia,20,6,363,,,,
Champsø508PN16-101,2016,Midville,508PN,508PN16,FALSE,,9/28/2016,66,,Champs,,1,101,7.933333333,,,-9,,,-9,2880,7,,,,,,4,M-,Virginia,20,6,363,,,,
Suggø508PN16-119,2016,Midville,508PN,508PN16,FALSE,,9/28/2016,112,,Sugg,,1,119,7.933333333,,,-9,,,-9,2880,7,,,,,,4,M-,Virginia,20,6,363,,,,
NuMex-01ø605PN14-314,2014,Tifton,605PN,605PN14,TRUE,,12/31/2013,240,,NuMex-01,,3,314,7.94,,,-9,,,-9,2882,7,,,,,,1,E,Valencia,20,6,363,,,,
Val. McRanø605PN14-616,2014,Tifton,605PN,605PN14,TRUE,,12/31/2013,8,,Val. McRan,,6,616,7.94,,,-9,,,-9,2882,7,,,,,,1,E,Valencia,20,6,363,,,,
Baileyø607PN15-319,2015,Tifton,607PN,607PN15,TRUE,,9/4/2015,110,,Bailey,,3,319,7.95,,,-9,,,-9,2886,7,,,,,,4,M-,Virginia,20,6,363,,,,
Georgia Valenciaø605PN20-107,2020,Tifton,605PN,605PN20,TRUE,,,,,Georgia Valencia,,1,107,7.95,,,-9,,,-9,2886,,,,,,,1,E,Valencia,20,6,363,,,,
Olinø605PN13-304,2013,Tifton,605PN,605PN13,TRUE,,9/3/2013,2,,Olin,,3,304,7.95,,,-9,,,-9,2886,7,,,,,,1,E,Spanish,20,6,363,,,,
Suggø708PN14-203,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,112,,Sugg,,2,203,7.95,,,-9,,96.3,471.0201142,2886,7,51,8,3,24,69,4,M-,Virginia,20,6,363,,,,
Tifguardø708PN14-124,2014,Plains,708PN,708PN14,FALSE,,10/6/2014,83,,Tifguard,,1,124,7.95,,,-9,,71.1,637.9639522,2886,7,69,4,1,0,0,5,M,Runner,20,6,363,,,,
Titanø508PN13-421,2013,Midville,508PN,508PN13,FALSE,,10/12/2013,113,,Titan,,4,421,7.95,,,-9,,,-9,2886,7,,,,,,4,M-,Virginia,20,6,363,,,,
Tifguardø508PN14-418,2014,Midville,508PN,508PN14,FALSE,,11/4/2014,83,,Tifguard,,4,418,7.97,,,-9,,,-9,2893,7,,,,,,5,M,Runner,20,6,363,,,,
Wynneø607PN20-410,2020,Tifton,607PN,607PN20,TRUE,,,,,Wynne,,4,410,7.97,,,-9,,,-9,2893,,,,,,,4,M-,Virginia,20,6,363,,,,
